applicant_id,default_risk,loan_approval_status
15965,0.06,1
15966,0.86,1
15967,0.79,1
15968,0.73,1
15969,0.88,1
15970,0.74,0
15971,0.11,0
15972,0.02,0
15973,0.94,0
15974,0.42,1
15975,0.49,0
15976,0.66,0
15977,0.42,0
15978,0.75,0
15979,0.69,1
15980,0.32,1
15981,0.8,1
15982,0.14,0
15983,0.97,1
15984,0.71,1
15985,0.88,1
15986,0.48,1
15987,0.1,0
15988,0.22,1
15989,0.76,0
15990,0.98,0
15991,0.9,1
15992,0.37,1
15993,0.03,0
15994,0.73,0
15995,0.75,0
15996,0.93,1
15997,0.46,1
15998,0.05,0
15999,0.03,0
16000,0.83,0
16001,0.41,1
16002,0.96,1
16003,0.88,1
16004,0.93,1
16005,0.69,0
16006,0.69,1
16007,0.29,1
16008,0.97,0
16009,0.71,1
16010,0.65,1
16011,0.29,1
16012,0.44,1
16013,0.51,1
16014,0.49,0
16015,1,1
16016,0.57,1
16017,0.17,0
16018,0.99,0
16019,0.57,0
16020,0.59,0
16021,0.9,1
16022,0.28,1
16023,0.49,1
16024,0.76,1
16025,0.39,0
16026,0.4,0
16027,0.78,0
16028,0.78,0
16029,0.92,1
16030,0.28,0
16031,0.08,1
16032,0.29,0
16033,0.95,0
16034,0,1
16035,0.03,0
16036,0.55,1
16037,0.85,1
16038,0.9,1
16039,0.45,1
16040,0.18,1
16041,0.96,1
16042,0.42,0
16043,0.07,1
16044,0.59,0
16045,0.38,1
16046,0.66,1
16047,0.26,1
16048,0.41,1
16049,0.49,1
16050,0.35,0
16051,0.12,0
16052,0.27,1
16053,0.04,1
16054,0.54,0
16055,0.2,0
16056,0.59,0
16057,0.46,1
16058,0.85,0
16059,0.5,1
16060,0.88,1
16061,0.79,1
16062,0.87,1
16063,0.21,1
16064,0.81,1
16065,0.67,1
16066,0.87,1
16067,0.71,1
16068,0.21,1
16069,0.24,1
16070,0.48,1
16071,0.34,0
16072,0.07,1
16073,0.55,0
16074,0.38,0
16075,0.92,0
16076,0.23,1
16077,0.3,1
16078,0.84,1
16079,0.51,0
16080,0.47,1
16081,0.07,1
16082,0.2,1
16083,0.29,1
16084,0.76,1
16085,0.02,0
16086,0.27,0
16087,0.25,1
16088,0.85,0
16089,0.08,0
16090,0.43,0
16091,0.69,1
16092,0.08,1
16093,1,1
16094,0.57,1
16095,0.6,0
16096,0.86,1
16097,0.64,1
16098,0.23,1
16099,0,1
16100,0.69,0
16101,0.66,1
16102,0.43,1
16103,0.11,1
16104,0.27,1
16105,0.14,0
16106,0.25,1
16107,0.52,1
16108,0.15,0
16109,0.7,0
16110,0.99,1
16111,0.03,1
16112,0.54,0
16113,0.91,1
16114,0.59,0
16115,0.13,0
16116,0.7,0
16117,0.92,0
16118,0.15,1
16119,0.43,1
16120,0.92,0
16121,0.23,0
16122,0.76,1
16123,0.26,0
16124,0.78,1
16125,0.98,1
16126,0.8,1
16127,0.03,0
16128,0.36,0
16129,0.42,0
16130,0.84,0
16131,0.35,1
16132,0.46,0
16133,0.49,0
16134,0.36,1
16135,0.66,1
16136,0.12,0
16137,0.77,0
16138,0.85,1
16139,1,0
16140,0.85,1
16141,0.39,1
16142,0.56,1
16143,0.03,0
16144,0.46,0
16145,0.79,1
16146,0.34,1
16147,0.79,0
16148,0.51,1
16149,0.57,1
16150,0.24,0
16151,0.75,0
16152,0.67,1
16153,0.74,1
16154,0.45,0
16155,0.51,1
16156,0.8,1
16157,0.23,1
16158,0.73,1
16159,0.57,1
16160,0.13,1
16161,0.14,1
16162,0.55,0
16163,0.21,0
16164,0.6,0
16165,0.1,1
16166,0.27,0
16167,0.96,1
16168,0.3,1
16169,0.81,1
16170,0.75,0
16171,0.94,1
16172,0.07,1
16173,0.54,0
16174,0.28,0
16175,0.3,0
16176,0.22,1
16177,0.47,1
16178,0.44,1
16179,0.06,0
16180,1,1
16181,1,0
16182,0.77,0
16183,0.85,1
16184,0.09,1
16185,0.55,1
16186,0.94,1
16187,0.98,0
16188,0.79,0
16189,0.81,1
16190,0.63,0
16191,0.26,1
16192,0.64,1
16193,0.63,0
16194,0.06,1
16195,0.82,0
16196,0.45,1
16197,0.78,0
16198,0.3,1
16199,0.97,1
16200,0.05,0
16201,0.34,0
16202,0.11,1
16203,0.72,0
16204,0.65,0
16205,0.14,0
16206,0.42,1
16207,0.33,0
16208,0.1,1
16209,0.41,1
16210,0.73,1
16211,0.09,0
16212,0.04,1
16213,0.6,1
16214,0,1
16215,0.58,1
16216,0.3,1
16217,0.88,1
16218,0.97,0
16219,0.53,0
16220,0.26,1
16221,0.03,0
16222,0.04,0
16223,0.02,1
16224,0.53,1
16225,0.56,1
16226,0.42,0
16227,0.91,1
16228,0.31,0
16229,0.77,1
16230,0.5,0
16231,0.21,1
16232,0.67,1
16233,0.46,1
16234,0.12,1
16235,0.27,0
16236,1,1
16237,0.33,1
16238,0.29,0
16239,0.24,1
16240,0.1,1
16241,0.26,1
16242,0.51,1
16243,0.02,1
16244,0.63,1
16245,0.07,1
16246,0.52,1
16247,0.61,0
16248,0.98,1
16249,0.27,0
16250,0.46,1
16251,0.27,1
16252,0.46,1
16253,0.72,1
16254,0.67,1
16255,0.4,1
16256,0.96,0
16257,0.91,0
16258,0.03,0
16259,0.7,1
16260,0.88,0
16261,0.31,0
16262,0.26,0
16263,0.6,0
16264,0.87,1
16265,0.09,0
16266,0.23,1
16267,0.3,0
16268,0.82,1
16269,0.68,1
16270,0.07,1
16271,0.38,1
16272,0.38,1
16273,0.81,0
16274,0.2,1
16275,0.04,1
16276,0.54,1
16277,1,1
16278,0.32,1
16279,0.41,1
16280,0.93,1
16281,0.07,1
16282,0.67,0
16283,0.12,0
16284,0.72,0
16285,0.3,1
16286,0.62,1
16287,0.8,0
16288,0.63,1
16289,0.45,1
16290,0.4,1
16291,0.53,1
16292,0.36,1
16293,0.66,1
16294,0.96,1
16295,0.39,1
16296,0.9,1
16297,0.34,1
16298,0.95,0
16299,0.34,1
16300,0.81,1
16301,0.14,1
16302,0.75,1
16303,0.37,1
16304,0.13,1
16305,0.48,0
16306,0.08,0
16307,0.97,1
16308,0.45,1
16309,0.16,1
16310,0.18,1
16311,0.11,1
16312,0.25,0
16313,0.83,1
16314,0.5,1
16315,0.16,0
16316,0.42,1
16317,0.56,1
16318,0.06,1
16319,0.14,1
16320,0.92,1
16321,0.94,0
16322,0.31,0
16323,0.64,0
16324,0.74,0
16325,0.86,0
16326,0.21,1
16327,0.28,0
16328,0.85,1
16329,0.34,0
16330,0,0
16331,0.13,1
16332,0.03,1
16333,0.93,0
16334,0.94,0
16335,0.49,1
16336,0.55,0
16337,0.45,1
16338,0.48,0
16339,0.26,1
16340,0.75,1
16341,0.46,1
16342,0.83,0
16343,0.74,0
16344,1,1
16345,0.12,1
16346,0.03,1
16347,0.99,0
16348,0.32,1
16349,0.61,1
16350,0.22,0
16351,0.55,1
16352,0.29,0
16353,0.1,1
16354,0.89,1
16355,0.16,1
16356,0.36,0
16357,0.09,1
16358,0.98,0
16359,0.62,1
16360,0.52,0
16361,0.77,1
16362,0.56,0
16363,0.78,0
16364,0.46,1
16365,0.46,1
16366,0.18,1
16367,0.6,1
16368,0.21,0
16369,0.58,1
16370,0.85,0
16371,0.59,0
16372,0.05,1
16373,0.81,1
16374,0.72,1
16375,0.14,1
16376,0.97,1
16377,0.18,1
16378,0.67,1
16379,0.64,1
16380,0.08,0
16381,0.17,1
16382,0.72,1
16383,0.89,1
16384,0.92,1
16385,0.93,0
16386,0.84,1
16387,0.45,1
16388,0.36,1
16389,0.04,0
16390,0.59,1
16391,0.26,1
16392,0.15,0
16393,0.96,0
16394,0.08,1
16395,0.88,1
16396,0.58,1
16397,0.85,1
16398,0.6,1
16399,0.54,1
16400,0.87,0
16401,0.49,1
16402,0.17,0
16403,0.01,1
16404,0.4,1
16405,0.08,0
16406,0.21,0
16407,0.15,1
16408,0.23,1
16409,0.69,1
16410,0.19,0
16411,0.8,1
16412,0.71,1
16413,0.45,1
16414,0.38,0
16415,0.67,1
16416,0.16,1
16417,0.59,0
16418,0.69,0
16419,0.5,0
16420,0.29,0
16421,0.63,1
16422,0.66,1
16423,0.67,1
16424,0.64,0
16425,0.32,1
16426,0.54,1
16427,0.36,1
16428,0.4,1
16429,0.88,1
16430,0.65,1
16431,0.49,1
16432,0.67,0
16433,0.52,0
16434,0.23,1
16435,0.1,0
16436,0.3,1
16437,0.24,1
16438,0.56,0
16439,0.03,1
16440,0.24,1
16441,0.22,1
16442,0.55,1
16443,0.31,1
16444,0.25,1
16445,0.09,0
16446,0.12,0
16447,0.52,0
16448,0.92,0
16449,0.77,1
16450,0.38,1
16451,0.64,0
16452,0.4,1
16453,0.47,1
16454,0.12,0
16455,0.08,1
16456,0.37,0
16457,0.58,1
16458,0.18,0
16459,0.73,1
16460,0,1
16461,0.1,1
16462,0.41,0
16463,0.07,0
16464,0.27,1
16465,0.28,1
16466,0.47,0
16467,0.15,0
16468,0.15,1
16469,0.9,0
16470,0.53,1
16471,0.52,1
16472,0.52,0
16473,0.05,1
16474,0.38,0
16475,0.71,0
16476,0.09,1
16477,0.47,1
16478,0.51,0
16479,0.89,1
16480,0.17,1
16481,0.98,1
16482,0.23,0
16483,0.18,1
16484,0.91,0
16485,0.57,1
16486,0.41,1
16487,0.66,0
16488,0.27,0
16489,0.75,0
16490,0.68,1
16491,0.33,1
16492,0.12,1
16493,0.41,0
16494,0.88,1
16495,0.72,1
16496,0.24,1
16497,0.79,1
16498,0.94,1
16499,0.97,1
16500,0.29,0
16501,0.7,1
16502,0.25,0
16503,0.39,1
16504,0,1
16505,0.1,1
16506,0.67,1
16507,0.68,0
16508,0.4,1
16509,0.61,0
16510,0.77,1
16511,0.87,0
16512,0.25,1
16513,0.13,0
16514,0.85,1
16515,0.74,1
16516,0.35,1
16517,0.98,1
16518,0.26,0
16519,0.49,0
16520,0.65,1
16521,0.52,1
16522,0.42,0
16523,0.04,0
16524,0.63,1
16525,0.84,1
16526,0.58,1
16527,0.21,1
16528,0.52,1
16529,0.02,1
16530,0.16,0
16531,0.36,0
16532,0.65,1
16533,0.03,1
16534,0.72,1
16535,0.38,1
16536,0.28,1
16537,0.9,1
16538,0.5,0
16539,0.46,1
16540,0.33,0
16541,0.38,1
16542,0.99,1
16543,0.65,1
16544,0.85,1
16545,0.35,0
16546,0.59,1
16547,0.37,1
16548,0.53,1
16549,0.23,1
16550,0.1,1
16551,0.13,1
16552,0.07,1
16553,0.85,1
16554,0.7,0
16555,0.51,0
16556,0.06,1
16557,0.91,1
16558,0.26,1
16559,0.36,0
16560,0.86,1
16561,0.59,0
16562,0.84,0
16563,0.98,0
16564,0.57,1
16565,0.94,0
16566,0.13,0
16567,0.09,0
16568,0.52,0
16569,0.4,0
16570,0.37,1
16571,0.88,0
16572,0.43,1
16573,0.72,0
16574,0.7,0
16575,0.05,1
16576,0.25,0
16577,0.65,0
16578,0.61,0
16579,0.23,0
16580,0.89,1
16581,0.83,0
16582,0.36,0
16583,0.73,1
16584,0.05,0
16585,0.78,1
16586,0.81,0
16587,0.12,1
16588,0.56,1
16589,0.79,0
16590,0.85,1
16591,0.24,1
16592,0.22,0
16593,0.07,1
16594,0.56,1
16595,0.07,0
16596,0.02,1
16597,0.4,1
16598,0.13,1
16599,0.41,1
16600,0.45,0
16601,0.2,1
16602,0.89,1
16603,0.75,1
16604,0.22,0
16605,0.78,1
16606,0.4,1
16607,0.6,1
16608,0.22,0
16609,0.89,1
16610,0.18,1
16611,0.95,1
16612,0.47,1
16613,0.42,1
16614,0.11,1
16615,0.22,1
16616,0.78,1
16617,0.49,1
16618,0.5,0
16619,0.94,1
16620,0.92,0
16621,0.44,1
16622,0.72,0
16623,0.66,1
16624,0.31,0
16625,0.68,0
16626,0.77,1
16627,0.7,1
16628,0.98,0
16629,0.93,1
16630,0.25,1
16631,0.28,0
16632,0.89,1
16633,0.84,1
16634,0.24,1
16635,0.58,1
16636,0.29,1
16637,0.38,0
16638,1,1
16639,0.91,1
16640,0.34,0
16641,0.36,0
16642,0.2,0
16643,0.67,0
16644,0.65,1
16645,0.72,1
16646,0.02,0
16647,0.58,0
16648,0.5,1
16649,0.67,1
16650,0.33,1
16651,0.99,1
16652,0.65,0
16653,0.82,0
16654,0.78,0
16655,0.97,0
16656,0.41,1
16657,0.62,1
16658,0.92,1
16659,0.3,1
16660,0.77,1
16661,0.84,0
16662,0.94,1
16663,0.55,0
16664,0.5,1
16665,0.9,1
16666,0.1,1
16667,0.48,1
16668,0.05,1
16669,0.69,1
16670,0.78,1
16671,0.34,0
16672,0.85,1
16673,0.94,0
16674,0.14,0
16675,0.4,1
16676,0.92,1
16677,0.13,1
16678,0.28,1
16679,0.57,1
16680,0.66,1
16681,0.28,0
16682,0.38,0
16683,0.81,1
16684,0.63,0
16685,0.46,1
16686,0.44,0
16687,0.72,0
16688,0.77,0
16689,0.32,1
16690,0.54,1
16691,0.13,0
16692,0.98,1
16693,0.45,0
16694,0.57,0
16695,0.97,0
16696,0.69,1
16697,0.46,1
16698,0.09,0
16699,0.63,1
16700,0.12,1
16701,0.1,0
16702,0.46,1
16703,0.27,1
16704,0.65,1
16705,0.4,0
16706,0.23,1
16707,0.9,0
16708,0.59,0
16709,0.98,1
16710,0.19,1
16711,0.14,0
16712,0.37,1
16713,0.88,1
16714,0.51,0
16715,0.4,0
16716,0.79,0
16717,0.06,1
16718,0.01,1
16719,0.96,1
16720,0.35,1
16721,0.91,1
16722,0.92,1
16723,0.12,1
16724,0.73,0
16725,0.92,1
16726,0.13,1
16727,0.28,1
16728,0.3,1
16729,0.01,0
16730,0.22,1
16731,0.5,1
16732,0.4,1
16733,0.54,1
16734,0.74,1
16735,0.24,0
16736,0.14,1
16737,0.57,0
16738,0.91,1
16739,0.83,0
16740,0.08,1
16741,0.03,1
16742,0.24,1
16743,0.21,0
16744,0.45,0
16745,0.66,1
16746,0.51,0
16747,0.78,0
16748,0.99,1
16749,0.43,0
16750,0.56,1
16751,0.25,0
16752,0.77,0
16753,0.07,0
16754,0.48,1
16755,0.64,1
16756,0.33,0
16757,0.39,1
16758,0.25,0
16759,0.22,1
16760,0.27,1
16761,0.52,1
16762,0.44,0
16763,0.42,0
16764,0.06,1
16765,0.88,0
16766,0.63,1
16767,0.35,1
16768,0.85,1
16769,0.78,0
16770,0.56,1
16771,0.44,0
16772,0.51,1
16773,0.62,1
16774,0.09,0
16775,0.47,1
16776,0.81,0
16777,0.65,1
16778,0.47,1
16779,0.16,1
16780,0.13,1
16781,0.76,1
16782,0.56,1
16783,0.63,1
16784,0.8,1
16785,0.81,1
16786,0.68,1
16787,0.86,1
16788,0.01,1
16789,0.03,1
16790,0.97,0
16791,0.46,0
16792,0.92,1
16793,0.67,0
16794,0.9,0
16795,0.41,1
16796,0.69,1
16797,0.73,1
16798,0.02,1
16799,0.51,1
16800,0.01,1
16801,0.57,0
16802,0.38,0
16803,0.45,1
16804,0.39,0
16805,0.05,0
16806,0.55,0
16807,0.11,1
16808,0.32,0
16809,0.81,0
16810,0.51,1
16811,0.82,1
16812,0.81,0
16813,0.54,0
16814,0.07,1
16815,0.32,1
16816,0.42,1
16817,0.79,1
16818,0.97,1
16819,0.41,1
16820,0.46,0
16821,0.53,1
16822,0.76,1
16823,0.55,1
16824,0.86,1
16825,0.85,1
16826,0.76,1
16827,0.05,1
16828,0.71,0
16829,0.58,1
16830,0.84,1
16831,0.6,1
16832,0.64,0
16833,0.68,1
16834,0.35,0
16835,0.86,0
16836,0.86,1
16837,0.36,1
16838,0.75,1
16839,0.26,1
16840,0.99,0
16841,0.8,0
16842,0.1,0
16843,0.84,0
16844,0.36,0
16845,0.59,1
16846,0.25,1
16847,0.7,0
16848,0.74,1
16849,0.07,1
16850,0.04,1
16851,0.42,0
16852,0.03,1
16853,0.27,1
16854,0.76,0
16855,0.19,1
16856,0.37,0
16857,0.42,1
16858,0.37,1
16859,0.32,0
16860,0.19,1
16861,0.77,0
16862,0.65,1
16863,0.52,0
16864,0.45,1
16865,0.58,1
16866,0.04,1
16867,0.43,1
16868,0.06,1
16869,0.17,1
16870,0.03,1
16871,0.24,1
16872,0.01,0
16873,0.92,1
16874,0.97,0
16875,0.47,1
16876,0.61,0
16877,0.66,1
16878,1,1
16879,0.97,0
16880,0.13,1
16881,0.49,1
16882,0.94,0
16883,0.74,1
16884,0.49,1
16885,0.88,1
16886,0.62,1
16887,0.1,0
16888,0.15,1
16889,0.75,0
16890,0.38,1
16891,0.8,0
16892,0.8,1
16893,0.78,1
16894,0.71,0
16895,0.3,1
16896,0.18,1
16897,0.36,1
16898,0.89,1
16899,0.34,0
16900,0.42,0
16901,0.03,1
16902,0.68,1
16903,0.8,0
16904,0.04,0
16905,0.87,1
16906,0.07,0
16907,0.88,1
16908,0.93,1
16909,0.96,0
16910,0.25,1
16911,0.87,0
16912,0.86,1
16913,0.92,0
16914,0.28,0
16915,0.16,0
16916,0.59,1
16917,0.74,1
16918,0.88,1
16919,0.97,1
16920,0.82,1
16921,0.5,1
16922,0.45,1
16923,0.3,0
16924,0.26,0
16925,0.42,1
16926,0.96,0
16927,0.99,1
16928,0.57,1
16929,0.81,1
16930,0.02,1
16931,0.92,1
16932,0.15,1
16933,0.82,0
16934,0.11,1
16935,0.12,1
16936,0.1,1
16937,0.59,1
16938,0.85,1
16939,0.15,0
16940,0.99,1
16941,0.06,0
16942,0.57,1
16943,0.65,1
16944,0.55,1
16945,0.23,1
16946,0.84,1
16947,0.02,0
16948,0.86,0
16949,0.7,1
16950,0.36,1
16951,0.83,0
16952,0.89,1
16953,0.93,1
16954,0.13,1
16955,0.15,0
16956,0.58,1
16957,0.75,1
16958,0.41,1
16959,0.9,0
16960,0.27,0
16961,0.62,1
16962,0.77,0
16963,0.09,0
16964,0.84,1
16965,0.54,0
16966,0.92,1
16967,0.35,1
16968,0.28,1
16969,0.92,0
16970,0.75,1
16971,0.88,0
16972,0.91,0
16973,0.83,1
16974,0.25,0
16975,0.28,1
16976,0.91,1
16977,0.28,1
16978,0.47,0
16979,0.4,1
16980,0.23,1
16981,0.08,1
16982,0.9,1
16983,0.38,0
16984,0.11,0
16985,0.66,1
16986,0.27,1
16987,0.22,1
16988,0.08,1
16989,0.51,1
16990,0.28,0
16991,0.89,1
16992,0.1,1
16993,0.99,1
16994,0.04,1
16995,0.99,0
16996,0.88,1
16997,0.45,1
16998,0.4,0
16999,0.2,1
17000,0.3,1
17001,0.18,0
17002,0.82,1
17003,0.84,0
17004,0.85,1
17005,0.48,0
17006,0.1,0
17007,0.68,1
17008,0.06,1
17009,0.74,0
17010,0.92,0
17011,0.75,0
17012,0.92,0
17013,0.05,1
17014,0.29,1
17015,0.92,1
17016,0.96,0
17017,0.55,1
17018,0.33,1
17019,0.34,0
17020,0.74,1
17021,0.34,1
17022,0.7,1
17023,0.63,0
17024,0.55,1
17025,0.93,0
17026,0.59,1
17027,0.49,0
17028,0.37,0
17029,0.18,1
17030,0.97,0
17031,0.02,1
17032,0.44,1
17033,0.17,1
17034,0.39,0
17035,0.82,1
17036,0.37,0
17037,0.75,1
17038,0.24,1
17039,0,0
17040,0.58,1
17041,0.16,1
17042,0.74,0
17043,0.39,1
17044,0.74,0
17045,0.23,1
17046,0.13,0
17047,0.47,1
17048,0.82,0
17049,0.74,1
17050,0.3,1
17051,0.35,0
17052,1,1
17053,0.5,1
17054,0.09,1
17055,0.15,1
17056,0.19,1
17057,0.62,0
17058,0.03,0
17059,0.93,0
17060,0.69,1
17061,0.01,1
17062,0.28,1
17063,0.01,0
17064,0.59,1
17065,0.73,0
17066,0.35,1
17067,0.33,0
17068,0.81,0
17069,0.67,0
17070,0.89,0
17071,0.79,1
17072,0.48,1
17073,0.23,1
17074,0.86,1
17075,0.11,1
17076,0.08,1
17077,0.94,0
17078,0.49,1
17079,0.25,0
17080,0.67,0
17081,0.89,1
17082,0.85,0
17083,0.04,1
17084,0.31,0
17085,0.64,1
17086,0.98,0
17087,0.5,1
17088,0.23,1
17089,0.82,1
17090,0.48,0
17091,0.6,1
17092,0.37,1
17093,0.25,0
17094,0.84,1
17095,0.7,0
17096,0.4,0
17097,0.61,0
17098,0.69,1
17099,0.9,1
17100,0.19,1
17101,0.01,0
17102,0.68,0
17103,0.89,1
17104,0.21,1
17105,0.51,1
17106,0.81,0
17107,0.57,1
17108,0.59,1
17109,0.36,0
17110,0.52,0
17111,0.42,1
17112,0.73,0
17113,0.77,1
17114,0.14,0
17115,0.01,1
17116,0.9,1
17117,0.45,1
17118,0.28,1
17119,0.48,1
17120,0.25,1
17121,0.02,1
17122,0.5,1
17123,0.01,1
17124,0.03,0
17125,0.8,1
17126,0.9,0
17127,0.21,1
17128,0.26,1
17129,0.6,1
17130,0.62,0
17131,0.14,0
17132,0.7,1
17133,0.63,1
17134,0.21,1
17135,0.44,0
17136,0.05,0
17137,0.82,1
17138,0.12,1
17139,0.83,0
17140,0.68,0
17141,0.6,1
17142,0.97,0
17143,0.99,1
17144,0.04,1
17145,0.87,0
17146,0.18,1
17147,0.04,0
17148,0.7,1
17149,0.31,1
17150,0.67,1
17151,0.32,0
17152,0.22,1
17153,0.66,0
17154,0.21,1
17155,0.64,0
17156,0.64,1
17157,0.38,0
17158,0.49,1
17159,0.33,1
17160,0.44,1
17161,0.42,1
17162,0.8,1
17163,0.69,1
17164,0.77,0
17165,0.52,0
17166,0.46,0
17167,0.25,1
17168,0.17,0
17169,0.79,0
17170,0.53,1
17171,0.7,1
17172,0.05,1
17173,0.21,1
17174,0.2,1
17175,0.59,1
17176,0.15,0
17177,0.41,1
17178,0.41,1
17179,0.15,0
17180,0.93,0
17181,0.91,0
17182,0.35,1
17183,0.17,1
17184,0.24,0
17185,0.63,1
17186,0.94,1
17187,0.94,1
17188,0.09,0
17189,0.47,1
17190,0.16,1
17191,0.6,1
17192,0.15,1
17193,0.85,1
17194,0.6,1
17195,0.89,1
17196,0.21,1
17197,0.89,0
17198,0.33,0
17199,0.85,1
17200,0.86,0
17201,0.52,0
17202,0.14,0
17203,0.9,1
17204,0.86,1
17205,0.22,1
17206,0.79,1
17207,0.45,1
17208,0.14,1
17209,0.68,0
17210,0.67,0
17211,0.81,0
17212,0.16,1
17213,0.61,1
17214,0.59,0
17215,0.16,1
17216,0.39,1
17217,0.3,1
17218,0.54,0
17219,0.47,1
17220,0.12,1
17221,0.61,1
17222,0.5,1
17223,0.59,0
17224,0.56,1
17225,0.14,0
17226,0.71,1
17227,0.9,0
17228,0.47,0
17229,0.95,1
17230,0.32,1
17231,0.58,1
17232,0.11,1
17233,0.36,0
17234,0.3,0
17235,0.91,0
17236,0.21,1
17237,0.41,1
17238,0.78,1
17239,0.71,0
17240,0,0
17241,0.81,1
17242,0.88,1
17243,0.74,1
17244,0.32,1
17245,0.58,1
17246,0.63,1
17247,0.4,1
17248,0.5,1
17249,0.05,0
17250,0.07,0
17251,0.66,1
17252,0.03,1
17253,0.38,1
17254,0.35,1
17255,0.37,1
17256,0.45,0
17257,0.65,1
17258,0.29,0
17259,0.9,0
17260,0.85,0
17261,0.97,0
17262,0.51,1
17263,0.99,0
17264,0.5,1
17265,0.34,1
17266,0.03,1
17267,0.95,1
17268,0.28,1
17269,0.96,1
17270,0.46,1
17271,0.17,1
17272,0.97,0
17273,0.02,1
17274,0.87,1
17275,0.26,1
17276,0.92,1
17277,0.71,1
17278,0.04,0
17279,0.05,1
17280,0.48,1
17281,0.63,1
17282,0.78,1
17283,0.01,1
17284,0.15,0
17285,0.31,1
17286,0.37,1
17287,0.44,1
17288,0.45,0
17289,0.87,1
17290,0.5,1
17291,0.13,0
17292,0.82,0
17293,0.86,1
17294,0.02,0
17295,0.57,1
17296,0.78,1
17297,0.27,0
17298,0.42,0
17299,0.89,1
17300,0.35,0
17301,0.83,1
17302,0.53,1
17303,0.9,1
17304,0.31,1
17305,0.28,0
17306,0.97,1
17307,0.22,1
17308,0.27,0
17309,0.81,1
17310,0.94,1
17311,0.04,1
17312,0.56,1
17313,0.32,0
17314,0.64,1
17315,0.53,1
17316,0.52,0
17317,0.91,1
17318,0.17,1
17319,0.38,0
17320,0.49,1
17321,0.22,0
17322,0.75,1
17323,0.57,1
17324,0.1,1
17325,0.98,1
17326,0.93,0
17327,0.01,1
17328,0.93,1
17329,0.77,0
17330,0.53,0
17331,0.38,1
17332,0.24,1
17333,0.83,1
17334,0.01,0
17335,0.37,0
17336,0.7,0
17337,0.91,1
17338,0.73,0
17339,0.24,1
17340,0.12,1
17341,0.12,0
17342,0.47,1
17343,0.17,0
17344,0.86,0
17345,0.06,1
17346,0.18,1
17347,0.53,0
17348,0.08,1
17349,0.5,1
17350,0.05,0
17351,0.51,0
17352,0.72,1
17353,0.7,0
17354,0.7,1
17355,1,1
17356,0.84,1
17357,0.83,1
17358,0.82,1
17359,0.03,1
17360,0.49,1
17361,0.6,1
17362,0.8,1
17363,0.49,1
17364,0.18,1
17365,0.18,0
17366,0.15,0
17367,0.03,0
17368,0.56,0
17369,0.42,1
17370,0.56,1
17371,0.97,1
17372,0.19,1
17373,0.04,1
17374,0.91,1
17375,0.29,1
17376,0.72,0
17377,0.38,0
17378,0.44,1
17379,0.86,1
17380,1,1
17381,0.75,0
17382,0.42,0
17383,0.87,1
17384,0.58,1
17385,0.96,0
17386,0.97,1
17387,0.94,0
17388,0.75,1
17389,0.95,0
17390,0.93,1
17391,0.32,1
17392,0.83,0
17393,0.43,1
17394,0.79,0
17395,0.72,1
17396,0.35,0
17397,0.77,1
17398,0.1,1
17399,0.02,1
17400,0.85,0
17401,0.84,0
17402,0.27,0
17403,0.5,1
17404,0.03,1
17405,0.57,0
17406,0.14,1
17407,0.35,1
17408,0.88,1
17409,0.55,0
17410,0.96,1
17411,0.22,1
17412,0.62,1
17413,0.1,1
17414,0.15,1
17415,0.76,1
17416,0.93,0
17417,0.51,1
17418,0.46,1
17419,0.64,1
17420,0.93,0
17421,0.77,0
17422,0.15,1
17423,0.47,1
17424,0.22,1
17425,0.25,1
17426,0.61,1
17427,0.74,1
17428,0.19,1
17429,0.71,0
17430,0.01,1
17431,0.85,0
17432,0.77,0
17433,0.3,1
17434,0.11,0
17435,0.87,1
17436,0.87,1
17437,0.04,1
17438,0.31,1
17439,0.18,1
17440,0.93,0
17441,0.26,1
17442,0.62,1
17443,0.56,0
17444,0.6,1
17445,0.62,1
17446,0.14,0
17447,0.99,1
17448,0.86,1
17449,0.48,1
17450,0.46,0
17451,0.81,0
17452,0.91,1
17453,0.5,1
17454,0.29,1
17455,0.61,0
17456,0.82,1
17457,0.32,0
17458,0.43,1
17459,0.43,1
17460,0.05,1
17461,0.15,1
17462,0.71,0
17463,0.32,0
17464,0.16,1
17465,0.92,0
17466,0.49,1
17467,0.36,0
17468,0.51,1
17469,0.66,0
17470,0.87,1
17471,0.39,1
17472,0.77,0
17473,0.39,1
17474,0.58,1
17475,0.11,1
17476,0.07,1
17477,0.09,1
17478,0.11,1
17479,0.14,1
17480,0.83,1
17481,0.32,1
17482,0.55,0
17483,0.63,0
17484,0.72,0
17485,0.67,0
17486,0.19,1
17487,0.02,1
17488,0.22,1
17489,0.2,0
17490,0.68,0
17491,0.43,0
17492,0.04,1
17493,0.31,0
17494,0.71,1
17495,0.28,0
17496,0.11,1
17497,0.94,0
17498,0.59,1
17499,0.15,1
17500,1,0
17501,0.21,1
17502,0.05,1
17503,0.17,0
17504,0.32,1
17505,0.24,1
17506,0.34,1
17507,0.94,0
17508,0.6,1
17509,0.5,1
17510,0.21,0
17511,0.79,0
17512,0.6,1
17513,0.64,1
17514,0.48,1
17515,0.31,1
17516,0.16,0
17517,0.88,0
17518,0.27,1
17519,0.36,0
17520,0.58,1
17521,0.12,1
17522,0.65,1
